2015-03-30T08:48:25	6.5	mww	-15.50	-173.03	11.0	Tonga Islands
2015-03-30T08:18:01	6.4	mww	-15.39	-172.94	14.5	Samoa Islands Region
2015-03-30T07:56:53	6.0	mww	-15.43	-173.05	10.0	Tonga Islands
2015-03-29T23:48:31	7.5	mww	-4.73	152.56	41.0	New Britain Region, P.N.G.
2015-03-23T04:51:38	6.4	mww	-18.35	-69.17	130.0	Northern Chile
2015-03-18T18:27:29	6.2	mww	-36.12	-73.52	13.0	Near Coast of Central Chile
2015-03-17T22:12:28	6.2	mww	1.67	126.52	44.0	Northern Molucca Sea
2015-03-15T23:17:16	6.1	mww	-0.54	122.31	31.0	Minahassa Peninsula, Sulawesi
2015-03-10T20:55:44	6.2	mww	6.78	-72.99	155.0	Northern Colombia
2015-03-06T08:22:18	6.0	mww	-41.32	80.60	10.0	Mid Indian Ridge
2015-03-03T10:37:30	6.1	mww	-0.78	98.72	28.0	Southern Sumatra, Indonesia
2015-02-27T13:45:05	7.0	mww	-7.30	122.53	552.1	Flores Sea
2015-02-22T14:23:12	6.2	mww	18.68	-106.85	5.0	Off Coast of Jalisco, Mexico
2015-02-21T10:13:53	6.0	mww	39.82	143.49	7.0	Off East Coast of Honshu, Japan
2015-02-20T04:25:23	6.2	mww	39.82	143.59	10.0	Off East Coast of Honshu, Japan
