time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2012-02-06T10:10:19.850Z,9.885,123.095,9,6,mww,335,24.9,,0.99,us,usp000jek9,2015-06-30T16:59:03.934Z,"Negros - Cebu region, Philippines",earthquake,,,,,reviewed,us,us
2012-02-06T03:49:12.520Z,9.999,123.206,11,6.7,mww,572,11.1,,1.07,us,usp000jejw,2017-04-26T18:12:55.816Z,"Negros - Cebu region, Philippines",earthquake,,,,,reviewed,us,us
2012-02-05T16:40:39.160Z,-17.948,167.226,8,6.1,mww,484,19.4,,0.84,us,usp000jehw,2015-06-30T16:59:03.933Z,"Vanuatu",earthquake,,,,,reviewed,us,us
2012-02-05T00:15:38.900Z,-18.894,168.917,145,6.1,mww,311,19.6,,1.23,us,usp000jegv,2015-03-24T01:25:24.377Z,"Vanuatu",earthquake,,,,,reviewed,us,us
2012-02-03T03:46:21.150Z,-17.378,167.277,8,6.1,mww,352,27.8,,0.89,us,usp000jed1,2015-06-30T16:59:03.931Z,"Vanuatu",earthquake,,,,,reviewed,us,us
2012-02-02T13:34:40.650Z,-17.827,167.133,23,7.1,mww,573,12,,1.07,us,usp000jeag,2016-12-07T19:40:23.533Z,"Vanuatu",earthquake,,,,,reviewed,us,us
2012-01-30T05:11:00.950Z,-14.168,-75.635,43,6.4,mww,589,35.3,,0.78,us,usp000je5n,2015-03-24T01:39:35.831Z,"near the coast of central Peru",earthquake,,,,,reviewed,us,us
2012-01-24T00:52:05.230Z,-24.977,178.52,580.3,6.3,mww,499,10.4,,0.91,us,usp000jdwh,2015-06-30T16:59:03.930Z,"south of the Fiji Islands",earthquake,,,,,reviewed,us,us
2012-01-23T16:04:52.980Z,-36.409,-73.03,20,6.1,mww,388,34.3,,0.78,us,usp000jdvv,2015-06-30T16:59:03.929Z,"offshore Bio-Bio, Chile",earthquake,,,,,reviewed,us,us
2012-01-22T05:53:42.080Z,-56.759,-25.147,13,6,mww,121,40.1,,0.97,us,usp000jdty,2015-06-30T16:59:03.928Z,"South Sandwich Islands region",earthquake,,,,,reviewed,us,us
2012-01-21T18:47:11.560Z,14.873,-93.005,45,6.2,mww,619,31.9,,1.06,us,usp000jdt7,2015-06-30T16:59:03.928Z,"offshore Chiapas, Mexico",earthquake,,,,,reviewed,us,us
2012-01-15T14:21:31.370Z,-60.882,-55.965,10,6,mwc,212,36.8,,1.07,us,usp000jdhs,2014-11-07T01:46:47.353Z,"South Shetland Islands",earthquake,,,,,reviewed,us,gcmt
2012-01-15T13:40:19.540Z,-60.948,-56.113,8,6.6,mww,147,19.6,,1.14,us,usp000jdhq,2015-06-30T16:59:03.926Z,"South Shetland Islands",earthquake,,,,,reviewed,us,us
2012-01-10T18:36:59.080Z,2.433,93.21,19,7.2,mww,443,17,,1.09,us,usp000jdar,2017-02-07T23:40:12.958Z,"off the west coast of northern Sumatra",earthquake,,,,,reviewed,us,us
2012-01-09T04:07:14.670Z,-10.617,165.16,28,6.4,mww,592,16.4,,0.88,us,usp000jd8k,2015-06-30T16:59:03.923Z,"Santa Cruz Islands",earthquake,,,,,reviewed,us,us
2012-01-01T05:27:55.980Z,31.456,138.072,365.3,6.8,mww,628,10.8,,0.84,us,usp000jcws,2015-06-30T16:59:03.922Z,"Izu Islands, Japan region",earthquake,,2.7,,,reviewed,us,us
2011-12-27T15:21:56.840Z,51.842,95.911,15,6.6,mww,545,17.6,,0.81,us,usp000jcq2,2015-06-30T16:59:03.922Z,"southwestern Siberia, Russia",earthquake,,,,,reviewed,us,us
2011-12-26T04:48:08.870Z,-16.198,-173.862,90,6,mww,536,35.4,,0.95,us,usp000jcna,2015-06-30T16:59:03.921Z,"Tonga",earthquake,,,,,reviewed,us,us
2011-12-15T10:10:07.210Z,-32.718,-179.099,32,6,mww,423,21.6,,1.09,us,usp000jc7p,2015-06-30T16:59:03.918Z,"south of the Kermadec Islands",earthquake,,,,,reviewed,us,us
2011-12-14T05:04:58.630Z,-7.551,146.809,135,7.1,mww,485,10.6,,0.78,us,usp000jc5z,2017-04-13T22:27:02.781Z,"eastern New Guinea region, Papua New Guinea",earthquake,,,,,reviewed,us,us
2011-12-13T07:52:11.930Z,0.041,123.03,161,6,mww,536,13.9,,0.95,us,usp000jc4z,2015-05-13T18:54:01.000Z,"Minahasa, Sulawesi, Indonesia",earthquake,,,,,reviewed,us,us
2011-12-11T09:54:55.200Z,-56.009,-28.184,116,6.2,mww,430,23.5,,0.94,us,usp000jc2q,2015-06-30T16:59:03.917Z,"South Sandwich Islands region",earthquake,,,,,reviewed,us,us
2011-12-11T01:47:25.560Z,17.986,-99.789,59,6.5,mww,578,38.6,,0.93,us,usp000jc1y,2017-04-26T18:12:52.294Z,"Guerrero, Mexico",earthquake,,,,,reviewed,us,us
2011-12-07T22:23:09.730Z,-27.899,-70.918,20,6.1,mww,473,35.2,,0.82,us,usp000jby0,2017-04-26T18:12:51.702Z,"Atacama, Chile",earthquake,,,,,reviewed,us,us
2011-11-30T00:27:06.990Z,15.455,118.999,9,6,mww,370,11.5,,1.01,us,usp000jbmj,2015-06-30T16:59:03.914Z,"Philippine Islands region",earthquake,,,,,reviewed,us,us
2011-11-28T12:26:45.450Z,-5.48,153.733,25,6.1,mww,265,15.1,,1.12,us,usp000jbhn,2015-06-30T16:59:03.912Z,"New Ireland region, Papua New Guinea",earthquake,,,,,reviewed,us,us
2011-11-24T10:25:34.030Z,41.898,142.639,38,6.2,mww,580,18.3,,0.79,us,usp000jbb8,2017-04-13T22:26:59.883Z,"Hokkaido, Japan region",earthquake,,,,,reviewed,us,us
2011-11-23T19:24:31.470Z,37.365,141.368,34,6.1,mww,496,23.4,,0.73,us,usp000jbaf,2015-06-30T16:59:03.911Z,"near the east coast of Honshu, Japan",earthquake,,,,,reviewed,us,us
2011-11-22T18:48:16.300Z,-15.364,-65.09,549.9,6.6,mww,832,11.2,,0.8,us,usp000jb98,2015-05-13T18:54:01.000Z,"Beni, Bolivia",earthquake,,,,,reviewed,us,us
2011-11-17T01:57:05.730Z,-1.702,-81.546,26.6,6,mww,499,37.6,,0.74,us,usp000jayv,2015-05-13T18:54:01.000Z,"off the coast of Ecuador",earthquake,,6.1,,,reviewed,us,us
2011-11-14T04:05:11.390Z,-0.949,126.91,17,6.3,mww,274,27.9,,1.04,us,usp000jav0,2017-04-26T18:12:48.828Z,"Molucca Sea",earthquake,,,,,reviewed,us,us
2011-11-11T10:41:37.480Z,-55.981,-124.439,10,6,mww,62,49,,1.44,us,usp000japr,2015-05-13T18:54:01.000Z,"southern East Pacific Rise",earthquake,,,,,reviewed,us,us
2011-11-08T02:59:08.510Z,27.324,125.621,224.9,6.9,mww,665,11.7,,0.97,us,usp000jajd,2015-05-13T18:54:01.000Z,"northeast of Taiwan",earthquake,,,,,reviewed,us,us
2011-11-07T22:35:25.630Z,11.56,-85.861,177,6,mww,623,29.2,,1.12,us,usp000jaj2,2015-05-13T18:54:01.000Z,"Nicaragua",earthquake,,,,,reviewed,us,us
2011-11-02T14:59:27.940Z,-55.294,-128.843,10,6.1,mww,148,30.2,,1.04,us,usp000ja8d,2015-05-13T18:54:01.000Z,"Pacific-Antarctic Ridge",earthquake,,,,,reviewed,us,us
2011-11-01T12:32:00.430Z,19.831,-109.205,10,6.3,mww,401,93.8,,1.03,us,usp000ja6t,2015-06-30T16:59:03.907Z,"Revilla Gigedo Islands region",earthquake,,,,,reviewed,us,us
2011-10-28T18:54:34.040Z,-14.438,-75.966,24,6.9,mww,474,46.5,,1,us,usp000ja1p,2017-04-13T22:26:53.916Z,"near the coast of central Peru",earthquake,,,,,reviewed,us,us
2011-10-27T00:15:24.520Z,-17.941,-179.531,602.9,6,mww,465,18.9,,0.86,us,usp000j9yn,2015-05-13T18:54:01.000Z,"Fiji region",earthquake,,,,,reviewed,us,us
2011-10-23T10:41:23.250Z,38.721,43.508,18,7.1,mww,693,19.7,,0.93,us,usp000j9rr,2017-04-26T18:12:42.264Z,"eastern Turkey",earthquake,,,,,reviewed,us,us
2011-10-21T17:57:16.100Z,-28.993,-176.238,33,7.4,mww,707,14.8,,0.87,us,usp000j9nm,2017-02-07T23:39:45.655Z,"Kermadec Islands region",earthquake,,,,,reviewed,us,us
2011-10-21T08:02:37.950Z,43.892,142.479,187,6.1,mww,674,10.7,,0.74,us,usp000j9mz,2015-05-13T18:54:01.000Z,"Hokkaido, Japan region",earthquake,,,,,reviewed,us,us
2011-10-18T05:05:06.250Z,-5.785,151.037,26,6.1,mww,360,14.9,,0.95,us,usp000j9ge,2015-06-30T16:59:03.901Z,"New Britain region, Papua New Guinea",earthquake,,,,,reviewed,us,us
2011-10-14T06:10:14.600Z,54.08,123.722,12,6,mww,499,25.7,,0.76,us,usp000j9aw,2017-04-26T18:12:39.906Z,"Amurskaya Oblast', Russia",earthquake,,,,,reviewed,us,us
2011-10-14T03:35:14.810Z,-6.57,147.881,37,6.5,mww,423,12.6,,1.13,us,usp000j9as,2017-04-13T22:26:49.017Z,"eastern New Guinea region, Papua New Guinea",earthquake,,,,,reviewed,us,us
2011-10-13T03:16:30.160Z,-9.35,114.587,39,6.1,mww,456,18.4,,1.07,us,usp000j99g,2015-06-30T16:59:03.899Z,"south of Bali, Indonesia",earthquake,,,,,reviewed,us,us
2011-10-07T08:58:28.910Z,-32.514,-179.038,36,6.1,mww,396,18.9,,0.97,us,usp000j91e,2015-06-30T16:59:03.898Z,"south of the Kermadec Islands",earthquake,,,,,reviewed,us,us
2011-09-22T23:07:03.570Z,-15.437,-175.311,10,6.4,mww,397,25.9,,1.21,us,usp000j8e3,2015-06-30T16:59:03.896Z,"Tonga",earthquake,,,,,reviewed,us,us
2011-09-18T12:40:51.830Z,27.73,88.155,50,6.9,mww,383,13,,0.96,us,usp000j88b,2017-04-13T22:26:44.885Z,"Sikkim, India",earthquake,,,,,reviewed,us,us
2011-09-16T19:26:40.260Z,40.273,142.779,30,6.7,mwc,667,10.9,,0.88,us,usp000j84y,2015-06-30T16:59:03.894Z,"near the east coast of Honshu, Japan",earthquake,,,,,reviewed,us,us
2011-09-15T19:31:04.080Z,-21.611,-179.528,644.6,7.3,mww,646,22.2,,1.06,us,usp000j83e,2016-12-07T19:54:41.820Z,"Fiji region",earthquake,,,,,reviewed,us,us
2011-09-15T08:00:09.640Z,36.256,141.338,28,6.1,mww,403,63.5,,0.81,us,usp000j82k,2015-06-30T16:59:03.894Z,"near the east coast of Honshu, Japan",earthquake,,,,,reviewed,us,us
2011-09-15T07:53:18.630Z,-35.366,-179.039,10,6.1,mww,269,23.6,,1.07,us,usp000j82j,2015-05-13T18:54:00.000Z,"east of the North Island of New Zealand",earthquake,,,,,reviewed,us,us
2011-09-14T18:10:09.000Z,53.107,172.984,15,6,mww,384,16.7,,0.89,us,usp000j81y,2015-06-30T16:59:03.892Z,"Near Islands, Aleutian Islands, Alaska",earthquake,,,,,reviewed,us,us
2011-09-09T19:41:34.150Z,49.535,-126.893,22,6.4,mww,650,28.1,,1.02,us,usp000j7ur,2017-04-13T22:26:43.929Z,"Vancouver Island, Canada region",earthquake,,,,,reviewed,us,us
2011-09-05T17:55:11.220Z,2.965,97.893,91,6.7,mww,447,15.3,,1.02,us,usp000j7nn,2017-04-13T22:26:42.960Z,"northern Sumatra, Indonesia",earthquake,,,,,reviewed,us,us
2011-09-05T09:52:01.130Z,-15.295,-173.621,37,6.2,mww,567,23.4,,0.76,us,usp000j7n5,2015-06-30T16:59:03.890Z,"Tonga",earthquake,,,,,reviewed,us,us
2011-09-03T22:55:40.920Z,-20.671,169.716,185.1,7,mww,406,15.3,,0.99,us,usp000j7jb,2016-12-07T19:56:23.350Z,"Vanuatu",earthquake,,6.2,,,reviewed,us,us
2011-09-03T04:48:57.310Z,-56.451,-26.847,84,6.4,mww,254,26.4,,1,us,usp000j7gq,2015-05-13T18:54:00.000Z,"South Sandwich Islands region",earthquake,,,,,reviewed,us,us
2011-09-02T13:47:09.620Z,-28.398,-63.029,578.9,6.7,mww,532,24.9,,0.85,us,usp000j7ee,2015-05-13T18:54:00.000Z,"Santiago Del Estero, Argentina",earthquake,,3.1,,,reviewed,us,us
2011-09-02T10:55:53.590Z,52.171,-171.708,32,6.9,mww,779,19.5,,1.41,us,usp000j7dc,2016-02-11T17:43:19.356Z,"Fox Islands, Aleutian Islands, Alaska",earthquake,,,,,reviewed,us,us
